Reporting Economy,Partner Economy,PSI Reporting Economy,PSI Partner Economy,Year,Value
Singapore,Norway,1.46825659275055,1.12084853649139,2018,335364.788223
Singapore,Pakistan,1.46825659275055,-2.25401329994202,2018,11642.5822127
Singapore,Peru,1.46825659275055,-0.276880770921707,2018,2419.8540717
Singapore,Philippines,1.46825659275055,-1.09620380401611,2018,6047503588.128706
Singapore,Qatar,1.46825659275055,0.649448752403259,2018,5312.7065802
Singapore,Saudi Arabia,1.46825659275055,-0.660987615585327,2018,3365.1095683999997
Singapore,Senegal,1.46825659275055,-0.107357509434223,2018,3387.3508743
Singapore,South Africa,1.46825659275055,-0.237546816468239,2018,91310.1982339
Singapore,South Korea,1.46825659275055,0.638123750686646,2018,7546923518.192297
Singapore,Sri Lanka,1.46825659275055,-0.139304608106613,2018,48921.234874600006
Singapore,Suriname,1.46825659275055,0.0582661032676697,2018,805.1352702
Singapore,Swaziland,1.46825659275055,-0.377749621868134,2018,16659.4794258
Singapore,Switzerland,1.46825659275055,1.3194819688797,2018,10556796.5079774
Singapore,Taiwan,1.46825659275055,0.842051267623901,2018,24422037362.07682
Singapore,Tanzania,1.46825659275055,-0.580475687980652,2018,931.1693364
Singapore,Thailand,1.46825659275055,-0.799416124820709,2018,1776406217.735856
Singapore,Turkey,1.46825659275055,-1.31519985198975,2018,73788.4975198
Singapore,Uganda,1.46825659275055,-0.701696455478668,2018,7453.8029525
Singapore,Ukraine,1.46825659275055,-1.87217938899994,2018,225348.91042909998
Singapore,United Arab Emirates,1.46825659275055,0.689255595207214,2018,2185226.0885119
Singapore,United States,1.46825659275055,0.38623908162117,2018,1775365613.761096
South Africa,Albania,-0.237546816468239,0.366779267787933,2018,21.988939
South Africa,Australia,-0.237546816468239,0.971185445785522,2018,585511.4170803
South Africa,Bahrain,-0.237546816468239,-0.846294164657593,2018,1091.0594153
South Africa,Belize,-0.237546816468239,-0.0021232196595519,2018,147.9530671
South Africa,Botswana,-0.237546816468239,0.958469867706299,2018,3317.609504
South Africa,Brazil,-0.237546816468239,-0.459598511457443,2018,117298.97485299999
South Africa,Cameroon,-0.237546816468239,-1.40180146694183,2018,3538.2545273
South Africa,Canada,-0.237546816468239,0.963971078395844,2018,1498067.4971866
South Africa,Chile,-0.237546816468239,0.412769764661789,2018,4808.021299
South Africa,China,-0.237546816468239,-0.298572480678558,2018,169557685.0117588
South Africa,Colombia,-0.237546816468239,-0.806941986083984,2018,182.6366512
South Africa,Costa Rica,-0.237546816468239,0.453386008739471,2018,162760.312767
South Africa,Dominican Republic,-0.237546816468239,0.012300387956202,2018,49450.4034721
South Africa,Egypt,-0.237546816468239,-1.18812155723572,2018,5281.8035924
South Africa,El Salvador,-0.237546816468239,-0.389159649610519,2018,475.2935606
South Africa,European Union,-0.237546816468239,0.6637275411407308,2018,25696229.956364498
South Africa,Guatemala,-0.237546816468239,-0.538147449493408,2018,392.778367
South Africa,Guyana,-0.237546816468239,-0.191837906837463,2018,3.4759148
South Africa,Honduras,-0.237546816468239,-0.531820952892303,2018,1001.4412654
South Africa,Hong Kong,-0.237546816468239,0.776628255844116,2018,12926985.9019316
South Africa,Iceland,-0.237546816468239,1.39481735229492,2018,750.2686429
South Africa,India,-0.237546816468239,-0.997706770896912,2018,5194394.4617979
South Africa,Indonesia,-0.237546816468239,-0.552034020423889,2018,525483.8050179
South Africa,Israel,-0.237546816468239,-0.918100237846375,2018,213555.2151778
South Africa,Japan,-0.237546816468239,1.03756272792816,2018,5777104.1404612
South Africa,Jordan,-0.237546816468239,-0.379854559898376,2018,135.1828585
South Africa,Lesotho,-0.237546816468239,-0.188606411218643,2018,890.36312
South Africa,Macau,-0.237546816468239,1.22980165481567,2018,6511.7484711
South Africa,Malaysia,-0.237546816468239,0.248113676905632,2018,23642208.936570898
South Africa,Maldives,-0.237546816468239,0.0830787196755409,2018,3.4759148
South Africa,Mali,-0.237546816468239,-2.0845730304718,2018,3187.7916444
South Africa,Mauritania,-0.237546816468239,-0.632382810115814,2018,1506.6579182
South Africa,Mauritius,-0.237546816468239,0.859585344791412,2018,9042.3655371
South Africa,Mexico,-0.237546816468239,-0.673847019672394,2018,969498.4400096
South Africa,Morocco,-0.237546816468239,-0.3484927713871,2018,295083.7024452
South Africa,Mozambique,-0.237546816468239,-0.833229660987854,2018,147.8775038
South Africa,Myanmar,-0.237546816468239,-1.26697564125061,2018,2459.0585604000003
South Africa,Namibia,-0.237546816468239,0.685118496417999,2018,51952.1553332
South Africa,New Zealand,-0.237546816468239,1.51216292381287,2018,19366.2857306
South Africa,Niger,-0.237546816468239,-1.35827600955963,2018,40.048583
South Africa,Nigeria,-0.237546816468239,-2.09752702713013,2018,183.6189749
South Africa,North Macedonia,-0.237546816468239,-0.211905926465988,2018,22.6690093
South Africa,Norway,-0.237546816468239,1.12084853649139,2018,7998.6087877
South Africa,Pakistan,-0.237546816468239,-2.25401329994202,2018,84.0264609
South Africa,Philippines,-0.237546816468239,-1.09620380401611,2018,10905344.0103762
South Africa,Qatar,-0.237546816468239,0.649448752403259,2018,6055.0434979
South Africa,Rwanda,-0.237546816468239,0.101752020418644,2018,1572.0957916
South Africa,Saudi Arabia,-0.237546816468239,-0.660987615585327,2018,56.1435796
South Africa,Seychelles,-0.237546816468239,0.673994183540344,2018,26.3716141
South Africa,Singapore,-0.237546816468239,1.46825659275055,2018,2335591.574697
South Africa,South Korea,-0.237546816468239,0.638123750686646,2018,12646255.989454601
South Africa,Sri Lanka,-0.237546816468239,-0.139304608106613,2018,39.6707662
South Africa,Swaziland,-0.237546816468239,-0.377749621868134,2018,81.9862502
South Africa,Switzerland,-0.237546816468239,1.3194819688797,2018,1063658.3259222
South Africa,Taiwan,-0.237546816468239,0.842051267623901,2018,25199140.143321402
South Africa,Thailand,-0.237546816468239,-0.799416124820709,2018,12703930.256102901
South Africa,Turkey,-0.237546816468239,-1.31519985198975,2018,45500.857553400005
South Africa,Uganda,-0.237546816468239,-0.701696455478668,2018,335.5769003
South Africa,Ukraine,-0.237546816468239,-1.87217938899994,2018,7057.1648336
South Africa,United Arab Emirates,-0.237546816468239,0.689255595207214,2018,585534.8417231
South Africa,United States,-0.237546816468239,0.38623908162117,2018,14081282.7098691
South Africa,Uruguay,-0.237546816468239,1.02414608001709,2018,371.4694983
South Africa,Zimbabwe,-0.237546816468239,-0.721012055873871,2018,1369.5104123
South Korea,Argentina,0.638123750686646,0.0069098123349249,2018,50901.0
South Korea,Australia,0.638123750686646,0.971185445785522,2018,6057749.0
South Korea,Bahrain,0.638123750686646,-0.846294164657593,2018,714.0
South Korea,Belize,0.638123750686646,-0.0021232196595519,2018,940.0
South Korea,Bolivia,0.638123750686646,-0.286620706319809,2018,375.0
South Korea,Brazil,0.638123750686646,-0.459598511457443,2018,3955862.0
South Korea,Cameroon,0.638123750686646,-1.40180146694183,2018,101025.0
South Korea,Canada,0.638123750686646,0.963971078395844,2018,25821939.0
South Korea,Cape Verde,0.638123750686646,0.833261907100677,2018,3.0
South Korea,Chile,0.638123750686646,0.412769764661789,2018,30616.0
South Korea,China,0.638123750686646,-0.298572480678558,2018,9875048188.0
South Korea,Colombia,0.638123750686646,-0.806941986083984,2018,57446.0
South Korea,Costa Rica,0.638123750686646,0.453386008739471,2018,14353826.0
South Korea,Dominican Republic,0.638123750686646,0.012300387956202,2018,36402.0
South Korea,Ecuador,0.638123750686646,-0.0947211682796478,2018,296400.0
South Korea,Egypt,0.638123750686646,-1.18812155723572,2018,451.0
South Korea,El Salvador,0.638123750686646,-0.389159649610519,2018,66869.0
South Korea,European Union,0.638123750686646,0.6637275411407308,2018,888472288.0
South Korea,Georgia,0.638123750686646,-0.447562873363495,2018,157362.0
South Korea,Ghana,0.638123750686646,-0.0366430282592773,2018,1335.0
South Korea,Guinea,0.638123750686646,-0.880597352981567,2018,180.0
South Korea,Guyana,0.638123750686646,-0.191837906837463,2018,30.0
South Korea,Honduras,0.638123750686646,-0.531820952892303,2018,74.0
South Korea,Hong Kong,0.638123750686646,0.776628255844116,2018,228480134.0
South Korea,Iceland,0.638123750686646,1.39481735229492,2018,3228.0
South Korea,India,0.638123750686646,-0.997706770896912,2018,11251032.0
South Korea,Indonesia,0.638123750686646,-0.552034020423889,2018,51764485.0
South Korea,Israel,0.638123750686646,-0.918100237846375,2018,43910868.0
South Korea,Japan,0.638123750686646,1.03756272792816,2018,3601278820.0
South Korea,Jordan,0.638123750686646,-0.379854559898376,2018,166.0
South Korea,Kazakhstan,0.638123750686646,-0.0524022579193115,2018,34852.0
South Korea,Kyrgyzstan,0.638123750686646,-0.529712080955505,2018,13825.0
South Korea,Macau,0.638123750686646,1.22980165481567,2018,32913.0
South Korea,Malaysia,0.638123750686646,0.248113676905632,2018,1507014422.0
South Korea,Maldives,0.638123750686646,0.0830787196755409,2018,274.0
South Korea,Mali,0.638123750686646,-2.0845730304718,2018,416.0
South Korea,Mexico,0.638123750686646,-0.673847019672394,2018,89441131.0
South Korea,Mongolia,0.638123750686646,0.83126026391983,2018,672.0
South Korea,Montenegro,0.638123750686646,0.0376955643296242,2018,313.0
South Korea,Morocco,0.638123750686646,-0.3484927713871,2018,24637226.0
South Korea,Mozambique,0.638123750686646,-0.833229660987854,2018,573.0
South Korea,Myanmar,0.638123750686646,-1.26697564125061,2018,77808.0
South Korea,Namibia,0.638123750686646,0.685118496417999,2018,1676.0
South Korea,New Zealand,0.638123750686646,1.51216292381287,2018,837954.0
South Korea,Nicaragua,0.638123750686646,-0.950928032398224,2018,916.0
South Korea,Niger,0.638123750686646,-1.35827600955963,2018,11.0
South Korea,North Macedonia,0.638123750686646,-0.211905926465988,2018,1665.0
South Korea,Norway,0.638123750686646,1.12084853649139,2018,318976.0
South Korea,Paraguay,0.638123750686646,-0.0867110788822174,2018,12035.0
South Korea,Philippines,0.638123750686646,-1.09620380401611,2018,613078136.0
South Korea,Qatar,0.638123750686646,0.649448752403259,2018,492.0
South Korea,Rwanda,0.638123750686646,0.101752020418644,2018,148.0
South Korea,Senegal,0.638123750686646,-0.107357509434223,2018,15145.0
South Korea,Seychelles,0.638123750686646,0.673994183540344,2018,298800.0
South Korea,Singapore,0.638123750686646,1.46825659275055,2018,1507104417.0
South Korea,South Africa,0.638123750686646,-0.237546816468239,2018,18276.0
South Korea,Sri Lanka,0.638123750686646,-0.139304608106613,2018,34861.0
South Korea,Switzerland,0.638123750686646,1.3194819688797,2018,14925407.0
South Korea,Taiwan,0.638123750686646,0.842051267623901,2018,9436365535.0
South Korea,Thailand,0.638123750686646,-0.799416124820709,2018,464290963.0
South Korea,Togo,0.638123750686646,-0.885994553565979,2018,174.0
South Korea,Turkey,0.638123750686646,-1.31519985198975,2018,142065.0
South Korea,Ukraine,0.638123750686646,-1.87217938899994,2018,1968.0
South Korea,United Arab Emirates,0.638123750686646,0.689255595207214,2018,11.0
South Korea,United States,0.638123750686646,0.38623908162117,2018,3479597002.0
South Korea,Zimbabwe,0.638123750686646,-0.721012055873871,2018,1730.0
Switzerland,Albania,1.3194819688797,0.366779267787933,2018,7740.1871415
Switzerland,Argentina,1.3194819688797,0.0069098123349249,2018,699.4699438
Switzerland,Australia,1.3194819688797,0.971185445785522,2018,569447.2757723001
Switzerland,Bahrain,1.3194819688797,-0.846294164657593,2018,1809.0092552
Switzerland,Bangladesh,1.3194819688797,-0.985569059848785,2018,11107.664517199999
Switzerland,Belize,1.3194819688797,-0.0021232196595519,2018,121.6914084
Switzerland,Brazil,1.3194819688797,-0.459598511457443,2018,543813.3385181001
Switzerland,Cambodia,1.3194819688797,0.110921673476696,2018,8625.773357
Switzerland,Cameroon,1.3194819688797,-1.40180146694183,2018,6316.7044489
Switzerland,Canada,1.3194819688797,0.963971078395844,2018,3603205.9051365
Switzerland,Chile,1.3194819688797,0.412769764661789,2018,795.5959302
Switzerland,China,1.3194819688797,-0.298572480678558,2018,119587960.09053159
Switzerland,Colombia,1.3194819688797,-0.806941986083984,2018,3872.6501129999997
Switzerland,Costa Rica,1.3194819688797,0.453386008739471,2018,104612.6838937
Switzerland,Dominican Republic,1.3194819688797,0.012300387956202,2018,3572.0007511
Switzerland,Ecuador,1.3194819688797,-0.0947211682796478,2018,4642.6806213
Switzerland,Egypt,1.3194819688797,-1.18812155723572,2018,17325.1751291
Switzerland,El Salvador,1.3194819688797,-0.389159649610519,2018,671.8592881
Switzerland,European Union,1.3194819688797,0.6637275411407308,2018,456497531.89934
Switzerland,Georgia,1.3194819688797,-0.447562873363495,2018,64318.5110918
Switzerland,Hong Kong,1.3194819688797,0.776628255844116,2018,10616687.7475557
Switzerland,India,1.3194819688797,-0.997706770896912,2018,1073513.5415178
Switzerland,Indonesia,1.3194819688797,-0.552034020423889,2018,1100607.7756722
Switzerland,Israel,1.3194819688797,-0.918100237846375,2018,3218812.4020311004
Switzerland,Japan,1.3194819688797,1.03756272792816,2018,51831513.3202091
Switzerland,Jordan,1.3194819688797,-0.379854559898376,2018,290.423193
Switzerland,Macau,1.3194819688797,1.22980165481567,2018,153.3925315
Switzerland,Madagascar,1.3194819688797,-0.578798413276672,2018,2.0452338
Switzerland,Malaysia,1.3194819688797,0.248113676905632,2018,63575175.9969918
Switzerland,Mauritius,1.3194819688797,0.859585344791412,2018,102.2616876
Switzerland,Mexico,1.3194819688797,-0.673847019672394,2018,4932598.641600801
Switzerland,Morocco,1.3194819688797,-0.3484927713871,2018,2599263.0349902
Switzerland,Myanmar,1.3194819688797,-1.26697564125061,2018,133.9628109
Switzerland,Namibia,1.3194819688797,0.685118496417999,2018,2385.7651739
Switzerland,New Zealand,1.3194819688797,1.51216292381287,2018,144839.36398159998
Switzerland,Niger,1.3194819688797,-1.35827600955963,2018,425.4086208
Switzerland,Nigeria,1.3194819688797,-2.09752702713013,2018,67.4927139
Switzerland,North Macedonia,1.3194819688797,-0.211905926465988,2018,61870.3662884
Switzerland,Norway,1.3194819688797,1.12084853649139,2018,272182.7758159
Switzerland,Pakistan,1.3194819688797,-2.25401329994202,2018,3137.3885784
Switzerland,Peru,1.3194819688797,-0.276880770921707,2018,221.9078623
Switzerland,Philippines,1.3194819688797,-1.09620380401611,2018,42485398.4089737
Switzerland,Qatar,1.3194819688797,0.649448752403259,2018,6653.1454014
Switzerland,Saudi Arabia,1.3194819688797,-0.660987615585327,2018,35872.3774261
Switzerland,Singapore,1.3194819688797,1.46825659275055,2018,13055487.877918301
Switzerland,South Africa,1.3194819688797,-0.237546816468239,2018,41464.0465093
Switzerland,South Korea,1.3194819688797,0.638123750686646,2018,23270532.6208889
Switzerland,Sri Lanka,1.3194819688797,-0.139304608106613,2018,1937373.2387767
Switzerland,Suriname,1.3194819688797,0.0582661032676697,2018,16864.9975344
Switzerland,Swaziland,1.3194819688797,-0.377749621868134,2018,11783.6142729
Switzerland,Taiwan,1.3194819688797,0.842051267623901,2018,101871360.96735151
Switzerland,Thailand,1.3194819688797,-0.799416124820709,2018,46146753.3775832
Switzerland,Turkey,1.3194819688797,-1.31519985198975,2018,161104.0854095
Switzerland,Ukraine,1.3194819688797,-1.87217938899994,2018,9599.3046238
Switzerland,United Arab Emirates,1.3194819688797,0.689255595207214,2018,10329.4530739
Switzerland,United States,1.3194819688797,0.38623908162117,2018,60141004.5711455
Switzerland,Uruguay,1.3194819688797,1.02414608001709,2018,178.9579534
Taiwan,Australia,0.842051267623901,0.971185445785522,2018,556000.0
Taiwan,Bolivia,0.842051267623901,-0.286620706319809,2018,31000.0
Taiwan,Brazil,0.842051267623901,-0.459598511457443,2018,5603000.0
Taiwan,Brunei,0.842051267623901,1.23603785037994,2018,24000.0
Taiwan,Cambodia,0.842051267623901,0.110921673476696,2018,2000.0
Taiwan,Cameroon,0.842051267623901,-1.40180146694183,2018,25000.0
Taiwan,Canada,0.842051267623901,0.963971078395844,2018,6351000.0
Taiwan,China,0.842051267623901,-0.298572480678558,2018,12717429000.0
Taiwan,Colombia,0.842051267623901,-0.806941986083984,2018,6000.0
Taiwan,Costa Rica,0.842051267623901,0.453386008739471,2018,9180000.0
Taiwan,Cuba,0.842051267623901,0.640602827072144,2018,3000.0
Taiwan,Dominican Republic,0.842051267623901,0.012300387956202,2018,66000.0
Taiwan,El Salvador,0.842051267623901,-0.389159649610519,2018,21000.0
Taiwan,European Union,0.842051267623901,0.6637275411407308,2018,2132238000.0
Taiwan,Georgia,0.842051267623901,-0.447562873363495,2018,2000.0
Taiwan,Hong Kong,0.842051267623901,0.776628255844116,2018,128638000.0
Taiwan,India,0.842051267623901,-0.997706770896912,2018,2147000.0
Taiwan,Indonesia,0.842051267623901,-0.552034020423889,2018,48775000.0
Taiwan,Israel,0.842051267623901,-0.918100237846375,2018,69536000.0
Taiwan,Japan,0.842051267623901,1.03756272792816,2018,7274193000.0
Taiwan,Macau,0.842051267623901,1.22980165481567,2018,112000.0
Taiwan,Malaysia,0.842051267623901,0.248113676905632,2018,3020409000.0
Taiwan,Mali,0.842051267623901,-2.0845730304718,2018,24000.0
Taiwan,Mauritius,0.842051267623901,0.859585344791412,2018,13000.0
Taiwan,Mexico,0.842051267623901,-0.673847019672394,2018,51189000.0
Taiwan,Moldova,0.842051267623901,-0.402167946100235,2018,41000.0
Taiwan,Morocco,0.842051267623901,-0.3484927713871,2018,7625000.0
Taiwan,Mozambique,0.842051267623901,-0.833229660987854,2018,1000.0
Taiwan,Namibia,0.842051267623901,0.685118496417999,2018,3000.0
Taiwan,New Zealand,0.842051267623901,1.51216292381287,2018,2775000.0
Taiwan,Nicaragua,0.842051267623901,-0.950928032398224,2018,2000.0
Taiwan,Nigeria,0.842051267623901,-2.09752702713013,2018,1000.0
